Flight No,Type,Date,Origin,Departure Time,Arrival Time,Destination,IsDome,,,,,,,,,,,,,,,,,,,,,,,,,
EU2721,319,1234567,昆明,0915,1055,柳州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2722,319,1234567,厦门,1425,1620,柳州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2723,319,1.3.5.7,成都,0810,1015,济宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2724,319,..3.5..,大连,1330,1515,济宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2724,319,1......,大连,1330,1515,济宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2724,319,......7,大连,1330,1515,济宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2729,319,.....6.,成都,1510,1655,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2729,319,12345.7,成都,1510,1655,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2730,319,.....6.,宁波,2020,2215,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2730,319,12345.7,宁波,2020,2215,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2731,319,1234567,成都,1430,1535,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2732,319,1234567,福州,1925,2200,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2735,319,1234567,成都,0750,0950,井冈山,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2736,319,...4...,厦门,1240,1355,井冈山,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2736,319,.23.567,厦门,1240,1355,井冈山,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2736,319,1......,厦门,1240,1355,井冈山,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2737,319,.2.4.6.,成都,0850,1035,丽江,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2737,319,1.3.5.7,成都,0905,1050,丽江,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2738,319,1234567,丽江,2230,2355,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2739,319,1234567,杭州,1210,1510,三亚,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2740,319,1234567,三亚,1610,1850,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2741,319,1234567,成都,0700,0830,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2742,319,1234567,青岛,1230,1445,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2743,319,1.3.5..,成都,1340,1525,兴义,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2743,319,......7,成都,1145,1335,兴义,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2744,319,1.3.5.7,福州,1930,2230,兴义,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2745,319,.2.4.6.,成都,1350,1540,兴义,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2746,319,.2.4.6.,海口,1925,2105,兴义,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2747,319,1234567,成都,0655,0930,天津,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2748,319,1234567,天津,1035,1335,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2753,319,1234567,南京,1600,1740,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2754,319,1234567,三亚,1020,1235,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2755,319,1.3.5.7,成都,0720,0955,连云港,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2756,319,1.3.5.7,沈阳,1310,1505,连云港,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2759,319,1234567,成都,0635,0915,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2760,319,1234567,南京,1745,2050,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2763,319,.2.4.6.,兴义,0815,0855,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2764,319,.2.4.6.,福州,1240,1510,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2765,319,1234567,成都,1305,1510,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2766,319,1234567,沈阳,1920,2200,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2767,319,.2.4.6.,成都,1755,2040,温州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2768,319,...4...,温州,2155,0115,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU2768,319,.2...6.,温州,2155,0120,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU6677,319,1234567,成都,1620,1905,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU6678,319,1234567,浦东,2025,0005,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU6679,ARJ,.2.4.6.,成都,1120,1410,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
EU6680,ARJ,.2.4.6.,上海,1515,1845,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9057,738,1234567,浦东,1545,1845,珠海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9058,738,1234567,珠海,1935,2200,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9063,738,1234567,上海,1555,1815,天津,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9064,738,1234567,天津,1920,2115,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9067,738,1234567,上海,1005,1220,天津,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9068,738,1234567,天津,1320,1525,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9069,738,1234567,浦东,2145,0005,天津,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9070,738,1234567,天津,0750,0950,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9073,738,1234567,上海,0720,0915,烟台,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9074,738,1234567,烟台,1000,1150,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9103,738,1234567,上海,1335,1555,北京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9106,738,1234567,北京,2040,2250,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9107,738,1234567,上海,2120,2345,北京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9108,738,1234567,北京,0825,1050,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9123,738,1234567,浦东,0640,0855,ZBSN,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9124,737,1234567,ZBSN,1010,1220,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9125,738,1234567,浦东,1145,1310,日照,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9126,738,1.3.5.7,大连,1555,1705,日照,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9126,738,.2.4.6.,大连,1600,1705,日照,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9127,738,1234567,上海,0920,1225,呼和浩特,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9128,738,1234567,海拉尔,1605,1820,呼和浩特,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9131,738,1234567,上海,0915,1130,天津,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9132,738,1234567,天津,1235,1435,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9134,738,1234567,天津,1725,1925,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9135,737,1234567,浦东,1440,1750,包头,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9136,737,1234567,包头,1840,2125,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9141,737,1234567,浦东,0655,0905,秦皇岛,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9142,737,1234567,秦皇岛,1020,1220,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9145,738,1234567,浦东,1620,1855,运城,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9146,738,1234567,运城,1940,2135,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9147,738,1234567,上海,0810,1030,天津,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9148,738,1234567,天津,1135,1345,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9149,737,1234567,浦东,1420,1625,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9150,737,1234567,厦门,1750,1925,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9151,738,1234567,杭州,1710,1935,北京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9152,738,1234567,北京,1400,1615,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9157,738,1234567,杭州,1030,1250,北京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9158,738,....5.7,北京,0650,0905,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9158,738,1....6.,北京,0655,0905,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9158,738,.234...,北京,0640,0905,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9159,738,1234567,浦东,2105,2355,长春,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9160,738,1234567,长春,0745,1040,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9163,738,1234567,上海,0745,1015,太原,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9164,738,1234567,太原,1115,1325,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9167,738,1234567,上海,1720,1915,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9168,738,1234567,厦门,2020,2205,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9169,738,12.4.6.,上海,1135,1315,青岛,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9170,737,12.4.6.,佳木斯,1710,1950,青岛,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9171,738,1234567,浦东,0740,1050,哈尔滨,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9172,738,1234567,哈尔滨,1150,1455,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9173,737,...4...,浦东,1050,1250,济宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9173,737,1......,浦东,1050,1250,济宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9173,738,.2...6.,浦东,1050,1250,济宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9173,737,....5..,浦东,1100,1250,济宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9173,737,..3...7,浦东,1050,1250,济宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9174,737,1.3.5.7,哈尔滨,1755,2000,济宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9174,738,.2...6.,哈尔滨,1820,2020,济宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9174,737,...4...,哈尔滨,1820,2020,济宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9176,738,1234567,长春,1610,1855,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9179,738,1234567,浦东,1600,1845,长春,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9180,738,1234567,长春,1940,2230,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9183,738,1234567,浦东,1340,1615,沈阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9184,738,1234567,沈阳,1655,1920,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9185,738,1234567,浦东,1625,1850,沈阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9186,738,1234567,沈阳,1950,2215,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9187,738,1234567,浦东,1105,1330,沈阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9188,738,1234567,沈阳,1415,1645,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9189,738,1234567,浦东,0730,0955,锦州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9190,738,1234567,锦州,1050,1300,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9191,738,1234567,浦东,1025,1235,大连,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9192,738,1234567,大连,1325,1520,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9197,737,1234567,浦东,1130,1410,鞍山,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9198,737,1234567,鞍山,1505,1735,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9199,737,..3.5.7,上海,1135,1315,青岛,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9200,737,..3.5.7,齐齐哈尔,1710,1935,青岛,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9201,738,1234567,浦东,0925,1215,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9204,738,1234567,西安,2000,2215,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9205,738,1234567,上海,0655,0845,福州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9206,738,1234567,福州,0930,1055,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9207,738,1234567,上海,1610,1900,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9208,738,1234567,西安,1315,1525,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9209,738,1234567,上海,1420,1745,南宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9210,738,1234567,南宁,1835,2105,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9213,738,1234567,上海,0815,1140,兰州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9214,738,1234567,兰州,1220,1455,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9217,738,....5.7,上海,0815,1000,青岛,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9217,738,1234.6.,上海,0815,0955,青岛,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9218,738,1234567,青岛,1045,1225,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9219,738,1234567,上海,1330,1905,乌鲁木齐,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9220,738,1234567,乌鲁木齐,0930,1350,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9221,738,1234567,浦东,1755,2120,兰州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9222,738,1234567,乌鲁木齐,1110,1340,兰州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9224,738,1234567,和田,2235,0015,乌鲁木齐,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9225,738,1234567,上海,1250,1450,烟台,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9226,738,1234567,烟台,1540,1735,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9229,737,.2.4.6.,上海,0645,0830,青岛,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9230,737,.2.4.6.,鸡西,1220,1455,青岛,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9231,737,1.3.5.7,上海,0645,0830,青岛,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9232,737,1.3.5.7,丹东,1310,1430,青岛,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9239,738,1234567,上海,0840,1020,临沂,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9240,738,1234567,临沂,1105,1230,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9245,738,1234567,上海,0740,0925,南昌,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9246,738,1234567,南昌,1015,1140,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9251,738,1234567,浦东,1555,1925,海口,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9252,738,1234567,海口,2015,2255,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9257,738,1234567,浦东,2240,0045,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9258,738,.2..5..,厦门,0725,0855,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9258,738,1.34.67,厦门,0750,0920,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9262,738,1234567,厦门,1925,2110,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9263,738,1234567,上海,0805,0955,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9264,738,.2.4.6.,厦门,1055,1240,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9264,738,1.3.5.7,厦门,1055,1240,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9265,738,1.3.5..,上海,1250,1430,黄山,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9266,319,1.3.5..,成都,1930,2200,黄山,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9267,738,.2.4.67,上海,1250,1430,黄山,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9268,738,.2.4.67,重庆,1905,2120,黄山,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9269,738,1234567,上海,0920,1115,井冈山,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9270,738,1234567,海口,1445,1630,井冈山,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9279,737,1234567,上海,0700,0830,阜阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9280,737,1234567,阜阳,0915,1030,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9295,738,1234567,杭州,1105,1255,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9296,738,1234567,郑州,1355,1525,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9297,738,1234567,上海,1030,1250,揭阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9298,738,1234567,珠海,1550,1640,揭阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9299,738,1234567,浦东,2105,2330,揭阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9300,738,1234567,揭阳,0830,1015,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9301,333,1234567,上海,0830,1105,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9302,738,1234567,广州,0730,0950,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9303,738,1234567,浦东,0900,1140,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9304,738,1234567,广州,0830,1050,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9305,763,1234567,上海,0930,1205,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9306,738,1234567,广州,0930,1145,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9307,738,1234567,上海,1230,1510,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9308,763,1234567,广州,0955,1215,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9309,763,1234567,上海,1330,1605,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9310,333,1234567,广州,1230,1450,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9311,333,1234567,上海,1730,2005,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9312,738,1234567,广州,1250,1510,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9313,763,1234567,上海,1835,2105,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9314,763,1234567,广州,1330,1555,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9315,738,1234567,上海,2030,2305,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9316,738,1234567,广州,1630,1850,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9317,738,1234567,浦东,2120,0010,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9318,763,1234567,广州,1730,1945,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9319,738,1234567,上海,2230,0105,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9320,333,1234567,广州,2130,2355,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9321,738,1234567,上海,1900,2110,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9323,738,1234567,上海,1805,2015,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9324,738,1234567,郑州,2115,2255,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9325,737,1234567,上海,1230,1445,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9326,737,1234567,郑州,1545,1725,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9328,738,1234567,郑州,0745,0930,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9329,738,1234567,上海,1430,1635,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9330,738,1234567,郑州,1740,1930,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9331,333,1234567,上海,0810,1100,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9332,333,1234567,深圳,1230,1450,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9333,738,1234567,上海,1110,1400,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9334,738,1234567,深圳,1530,1800,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9335,738,.2.4.6.,浦东,1305,1515,临汾,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9336,738,.2.4.6.,银川,1815,1945,临汾,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9337,738,1234567,上海,1540,1905,南宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9338,738,1234567,南宁,2000,2230,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9339,738,1234567,上海,0710,1035,南宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9340,738,1234567,南宁,1135,1405,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9341,738,1234567,浦东,2005,2240,张家界,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9342,738,1234567,张家界,2325,0115,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9343,738,..3..6.,浦东,0810,1045,张家界,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9343,738,12.45.7,浦东,1805,2040,张家界,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9344,738,..3..6.,张家界,1945,2145,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9344,738,12.45.7,张家界,2125,2320,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9345,738,1234567,浦东,0850,1100,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9346,738,1234567,郑州,0840,1030,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9350,738,1234567,桂林,1555,1810,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9351,738,1234567,杭州,1640,1855,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9352,738,1234567,广州,0745,1000,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9353,738,1234567,浦东,1005,1200,威海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9354,738,1234567,长春,1430,1605,威海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9357,738,1234567,上海,1150,1420,揭阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9358,738,1234567,揭阳,1515,1705,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9359,737,123.567,浦东,1120,1435,湛江,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9359,737,...4...,浦东,1120,1435,湛江,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9360,737,123.567,湛江,2025,2300,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9360,737,...4...,湛江,1530,1805,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9361,738,1234567,上海,1640,1900,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9362,738,1234567,长沙,2000,2145,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9363,737,1234567,上海,1830,2040,武汉,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9364,737,1234567,武汉,2140,2310,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9365,738,1234567,浦东,0940,1210,宜昌,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9366,738,1.345.7,宜昌,1255,1440,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9366,737,.2...6.,宜昌,1255,1440,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9367,738,1234567,浦东,0900,1125,沈阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9368,738,1234567,沈阳,1215,1440,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9369,738,1234567,浦东,1645,1945,桂林,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9370,738,1234567,桂林,2035,2245,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9373,738,1234567,上海,1515,1710,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9374,738,1234567,厦门,1815,2010,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9375,738,1234567,上海,1520,1730,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9376,738,1234567,郑州,1835,2015,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9377,738,12345.7,浦东,1600,1900,桂林,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9378,738,12345.7,桂林,1950,2205,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9379,738,1234567,浦东,0710,1010,桂林,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9380,738,1234567,桂林,1055,1310,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9381,738,1234567,浦东,1200,1455,桂林,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9382,738,12.456.,桂林,0725,0945,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9382,738,..3....,桂林,0740,1000,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9382,738,......7,桂林,0740,1000,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9383,737,1234567,浦东,2100,0025,南宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9384,737,1234567,南宁,0740,1020,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9385,738,12345.7,浦东,0845,1210,南宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9386,738,12345.7,南宁,1300,1540,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9389,738,1.3.5..,浦东,1020,1230,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9390,738,1.3.5..,郑州,1335,1520,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9391,738,1234567,上海,1035,1300,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9392,738,1234567,长沙,1345,1535,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
FM9393,738,1234567,浦东,1730,2035,鄂尔多斯,国内,,,,,,,,,,,,,,,,,,,,,,,,,
